Market_Size,Growth_Rate,Product_Type,Price_Range,Geography,Age_Group,Gender,Income_Level,Location,Preferred_Product_Type,Purchase_Channel,Purchase_Frequency,Trending_Ingredients,Key_Players,Avg_Rating,Social_Media_Sentiment,Region,Market_Forecast,Opportunities
553000000,5.22572521691412,Makeup,Mid-range,Country-Specific,55+,Prefer not to say,Middle,Suburban,Hair Oils,Online,9,Aloe Vera,Brand B,2.5,-0.28,Asia,1786000000,Expansion in Asia
657000000,17.0673859870868,Makeup,Mid-range,Regional,55+,Non-binary,Middle,Suburban,Hair Oils,E-commerce Platform,4,Rose Water,Brand C,3.9,-0.53,Europe,1203000000,Expansion in Asia
300000000,17.4346607056478,Makeup,Premium,Country-Specific,35-44,Prefer not to say,Low,Rural,Face Creams,Physical Stores,4,Rose Water,Brand D,3.4,1,Europe,1136000000,Sustainability Focus
938000000,17.7282145579885,Makeup,Budget,Country-Specific,45-54,Non-binary,Low,Suburban,Conditioners,E-commerce Platform,9,Aloe Vera,Brand C,3.9,0.46,North America,897000000,New Product Lines
890000000,11.3630208032647,Skincare,Budget,Country-Specific,35-44,Female,Middle,Rural,Shampoos,Offline,9,Turmeric,Brand C,2.1,0.94,South America,645000000,New Product Lines
747000000,5.70349311612069,Makeup,Premium,Country-Specific,45-54,Female,Low,Rural,Shampoos,Physical Stores,6,Coconut Oil,Brand A,1.3,0.62,Asia,1760000000,Sustainability Focus
572000000,11.600243935968,Makeup,Budget,Regional,18-24,Non-binary,Middle,Urban,Shampoos,E-commerce Platform,1,Neem,Brand B,2.6,0.09,Europe,1116000000,Sustainability Focus
374000000,14.0568420497439,Skincare,Premium,Global,35-44,Male,High,Rural,Face Creams,Physical Stores,10,Rose Water,Brand D,1.6,-0.8,Asia,718000000,Expansion in Asia
683000000,12.9083631509784,Skincare,Budget,Country-Specific,25-34,Female,Middle,Suburban,Conditioners,Online,9,Aloe Vera,Brand A,2.3,0.85,North America,1538000000,Expansion in Asia
325000000,12.486580498718,Makeup,Premium,Regional,25-34,Prefer not to say,Middle,Rural,Shampoos,Offline,7,Coconut Oil,Brand B,3.4,-0.09,South America,1421000000,Sustainability Focus
259000000,10.5549315848451,Makeup,Mid-range,Country-Specific,18-24,Non-binary,High,Urban,Face Creams,Physical Stores,1,Turmeric,Brand C,4.7,-0.25,North America,1403000000,Expansion in Asia
572000000,6.79933893731546,Makeup,Premium,Regional,25-34,Male,Middle,Urban,Conditioners,Physical Stores,2,Rose Water,Brand C,3.6,-0.72,Asia,790000000,Expansion in Asia
205000000,18.3321030461074,Skincare,Budget,Global,25-34,Female,Middle,Urban,Hair Oils,Physical Stores,1,Aloe Vera,Brand C,3.1,-0.46,North America,971000000,New Product Lines
606000000,12.5945135693038,Makeup,Budget,Country-Specific,45-54,Non-binary,Low,Suburban,Soaps,E-commerce Platform,7,Turmeric,Brand A,1.8,0.98,Asia,1036000000,New Product Lines
441000000,9.50721379529785,Haircare,Mid-range,Country-Specific,55+,Female,High,Urban,Face Creams,Online,2,Aloe Vera,Brand A,2.6,-0.85,South America,1258000000,New Product Lines
953000000,6.24447884927723,Makeup,Mid-range,Regional,25-34,Prefer not to say,High,Urban,Conditioners,Online,6,Aloe Vera,Brand A,3.9,-0.63,North America,821000000,New Product Lines
319000000,15.9886528713118,Haircare,Mid-range,Country-Specific,45-54,Male,High,Rural,Soaps,Online,4,Coconut Oil,Brand D,1.2,-0.13,Asia,1828000000,Expansion in Asia
862000000,12.6663683745844,Makeup,Premium,Regional,25-34,Non-binary,High,Rural,Face Creams,Physical Stores,11,Aloe Vera,Brand B,2.3,-0.84,North America,1251000000,Expansion in Asia
352000000,5.83837176209357,Skincare,Budget,Regional,55+,Non-binary,Middle,Suburban,Hair Oils,E-commerce Platform,10,Turmeric,Brand A,2.7,-0.38,Asia,1129000000,New Product Lines
269000000,18.9424904696925,Skincare,Premium,Country-Specific,25-34,Prefer not to say,High,Rural,Conditioners,Offline,1,Aloe Vera,Brand C,3.7,0.75,Europe,700000000,Expansion in Asia
427000000,19.5008295330233,Makeup,Mid-range,Country-Specific,18-24,Prefer not to say,Middle,Suburban,Soaps,Online,6,Aloe Vera,Brand C,2.9,0.49,Africa,1281000000,New Product Lines
770000000,14.2045267576149,Skincare,Premium,Regional,25-34,Female,Low,Suburban,Conditioners,Online,3,Rose Water,Brand C,3,-0.75,South America,1810000000,New Product Lines
352000000,7.63621095596348,Haircare,Budget,Country-Specific,18-24,Male,Middle,Urban,Soaps,E-commerce Platform,4,Aloe Vera,Brand C,4.5,0.73,Europe,1676000000,Sustainability Focus
104000000,14.745130273882,Skincare,Budget,Country-Specific,25-34,Female,High,Rural,Soaps,Online,7,Coconut Oil,Brand D,4.5,-0.56,North America,1304000000,New Product Lines
779000000,7.67411918380017,Haircare,Mid-range,Country-Specific,45-54,Male,Middle,Urban,Shampoos,Online,1,Turmeric,Brand A,2.1,-0.13,Africa,1829000000,Expansion in Asia
395000000,10.5143097323031,Makeup,Budget,Regional,35-44,Female,High,Rural,Conditioners,Offline,10,Neem,Brand A,4.7,0.65,Asia,1090000000,New Product Lines
135000000,15.5210598772945,Haircare,Budget,Country-Specific,18-24,Prefer not to say,Low,Suburban,Hair Oils,Physical Stores,2,Neem,Brand B,2.1,0.85,Asia,580000000,Sustainability Focus
449000000,12.0486346710001,Makeup,Premium,Country-Specific,55+,Male,Low,Suburban,Face Creams,Physical Stores,9,Coconut Oil,Brand D,1.7,-0.37,Asia,1576000000,Sustainability Focus
343000000,17.932995095756,Haircare,Budget,Country-Specific,18-24,Prefer not to say,High,Rural,Soaps,Online,9,Rose Water,Brand B,2.4,-0.59,Europe,736000000,Sustainability Focus
585000000,5.14151527360712,Skincare,Budget,Regional,25-34,Female,Low,Suburban,Soaps,E-commerce Platform,11,Rose Water,Brand B,2.7,0.6,South America,1608000000,Sustainability Focus
874000000,6.26014080077365,Haircare,Budget,Global,35-44,Non-binary,High,Urban,Face Creams,Online,11,Aloe Vera,Brand B,4,0.06,North America,699000000,New Product Lines
437000000,11.6628931276098,Makeup,Mid-range,Regional,35-44,Female,High,Urban,Shampoos,E-commerce Platform,2,Turmeric,Brand A,2.4,-0.56,Asia,1695000000,Expansion in Asia
580000000,17.9811715632122,Makeup,Premium,Regional,45-54,Non-binary,Low,Suburban,Face Creams,Online,9,Turmeric,Brand D,2.5,-0.23,Africa,673000000,New Product Lines
522000000,10.9353574281555,Skincare,Mid-range,Country-Specific,25-34,Female,High,Urban,Face Creams,Offline,8,Turmeric,Brand A,3.6,0.85,Europe,1707000000,Expansion in Asia
680000000,9.78749985145694,Haircare,Premium,Regional,25-34,Female,Low,Suburban,Shampoos,Offline,10,Rose Water,Brand B,5,0.24,Africa,1183000000,New Product Lines
248000000,14.1691262006482,Haircare,Mid-range,Global,18-24,Prefer not to say,Middle,Rural,Shampoos,Physical Stores,5,Aloe Vera,Brand A,2.1,-0.4,Africa,1952000000,Expansion in Asia
280000000,12.6020415215049,Haircare,Budget,Country-Specific,55+,Non-binary,High,Suburban,Shampoos,Physical Stores,2,Neem,Brand A,2.6,-0.72,Africa,638000000,Sustainability Focus
265000000,7.97794662931812,Haircare,Mid-range,Global,18-24,Non-binary,High,Urban,Hair Oils,Physical Stores,3,Rose Water,Brand B,3.5,0.09,South America,563000000,Expansion in Asia
603000000,11.1860081725042,Haircare,Mid-range,Global,35-44,Female,Low,Rural,Conditioners,E-commerce Platform,10,Aloe Vera,Brand B,3.4,-0.49,Asia,1045000000,Sustainability Focus
875000000,6.54573555543917,Makeup,Mid-range,Country-Specific,55+,Non-binary,Low,Urban,Shampoos,Offline,2,Neem,Brand C,4.5,0.45,Africa,1899000000,New Product Lines
400000000,19.3797482224311,Haircare,Budget,Regional,25-34,Male,Middle,Rural,Hair Oils,E-commerce Platform,11,Coconut Oil,Brand B,1.2,-0.33,Europe,594000000,Expansion in Asia
797000000,19.2885265003233,Haircare,Mid-range,Global,35-44,Male,High,Rural,Conditioners,Physical Stores,3,Neem,Brand B,3,-1,Africa,1419000000,Expansion in Asia
873000000,11.2886281575191,Skincare,Mid-range,Country-Specific,18-24,Prefer not to say,Low,Urban,Shampoos,Online,4,Rose Water,Brand C,4.3,0.41,Asia,1148000000,Expansion in Asia
806000000,19.7437253348059,Skincare,Budget,Global,18-24,Prefer not to say,High,Suburban,Shampoos,Online,10,Rose Water,Brand B,1.1,0.85,Asia,1047000000,Sustainability Focus
189000000,12.1569893504668,Haircare,Mid-range,Country-Specific,25-34,Prefer not to say,High,Urban,Soaps,Physical Stores,5,Rose Water,Brand C,1.3,-0.69,Africa,1370000000,Expansion in Asia
674000000,18.3689044361133,Makeup,Budget,Global,25-34,Male,High,Suburban,Shampoos,Offline,5,Rose Water,Brand A,4.7,-0.03,Asia,1776000000,Sustainability Focus
968000000,14.6346363151198,Skincare,Budget,Regional,25-34,Prefer not to say,Low,Urban,Face Creams,Online,3,Aloe Vera,Brand C,4.7,0.59,Asia,967000000,New Product Lines
233000000,15.4812135076032,Skincare,Premium,Country-Specific,25-34,Non-binary,Middle,Rural,Conditioners,Offline,6,Coconut Oil,Brand B,2.1,-0.5,Africa,1256000000,Sustainability Focus
116000000,11.000877998286,Makeup,Mid-range,Global,45-54,Female,Low,Urban,Shampoos,E-commerce Platform,3,Rose Water,Brand D,3.2,-0.04,Europe,1094000000,Sustainability Focus
946000000,17.4490707833954,Skincare,Premium,Global,55+,Non-binary,Low,Rural,Soaps,Online,3,Aloe Vera,Brand B,2,-0.74,South America,1934000000,Expansion in Asia
801000000,11.3449528277631,Haircare,Premium,Regional,25-34,Prefer not to say,High,Suburban,Hair Oils,Offline,11,Neem,Brand D,3.3,-0.71,South America,1594000000,Sustainability Focus
899000000,6.06300294003937,Makeup,Premium,Regional,18-24,Prefer not to say,High,Suburban,Face Creams,Physical Stores,3,Rose Water,Brand C,1.1,-0.57,Europe,890000000,Expansion in Asia
221000000,13.7384373402591,Skincare,Premium,Country-Specific,35-44,Male,High,Suburban,Soaps,Physical Stores,4,Aloe Vera,Brand D,1.1,-0.44,Asia,1002000000,Expansion in Asia
161000000,18.6959406759454,Skincare,Mid-range,Country-Specific,18-24,Male,Low,Suburban,Soaps,E-commerce Platform,8,Turmeric,Brand B,2.1,0.86,Africa,1484000000,Expansion in Asia
655000000,7.92568103319462,Skincare,Premium,Country-Specific,45-54,Non-binary,High,Suburban,Face Creams,E-commerce Platform,9,Coconut Oil,Brand C,2.9,-0.5,Africa,518000000,Sustainability Focus
347000000,16.4893260296607,Makeup,Budget,Country-Specific,18-24,Female,Low,Rural,Face Creams,Physical Stores,4,Turmeric,Brand D,4.8,-0.55,North America,1102000000,New Product Lines
987000000,14.1017286885859,Haircare,Budget,Country-Specific,25-34,Male,High,Rural,Shampoos,E-commerce Platform,6,Coconut Oil,Brand B,3,0.87,Europe,1249000000,Expansion in Asia
195000000,10.169744876312,Makeup,Mid-range,Country-Specific,55+,Non-binary,High,Rural,Face Creams,Online,11,Aloe Vera,Brand C,4,0.58,Africa,1008000000,Sustainability Focus
675000000,9.80129855190177,Haircare,Premium,Global,55+,Non-binary,Low,Suburban,Soaps,Offline,10,Rose Water,Brand A,1.8,-0.09,Africa,806000000,Expansion in Asia
460000000,10.0355587713703,Skincare,Budget,Regional,45-54,Non-binary,Low,Urban,Face Creams,E-commerce Platform,4,Aloe Vera,Brand C,1,0.35,South America,831000000,Expansion in Asia
151000000,14.6503043564051,Haircare,Premium,Country-Specific,55+,Non-binary,Low,Urban,Conditioners,E-commerce Platform,8,Aloe Vera,Brand D,3.7,0.21,South America,826000000,Expansion in Asia
387000000,17.4428191060261,Makeup,Mid-range,Country-Specific,35-44,Non-binary,Low,Suburban,Hair Oils,Offline,7,Aloe Vera,Brand B,3.7,-0.4,Africa,1489000000,New Product Lines
201000000,9.91507554704435,Skincare,Budget,Global,25-34,Male,Low,Suburban,Hair Oils,Physical Stores,6,Rose Water,Brand C,1.1,0.79,North America,1653000000,New Product Lines
865000000,16.1297391243272,Skincare,Premium,Global,45-54,Male,Low,Suburban,Shampoos,Offline,2,Neem,Brand C,2.9,-0.83,North America,1174000000,New Product Lines
579000000,11.4628749907829,Haircare,Budget,Regional,25-34,Prefer not to say,High,Suburban,Hair Oils,Offline,10,Rose Water,Brand C,1.7,0.55,Africa,1149000000,Expansion in Asia
578000000,9.02404404451916,Makeup,Budget,Country-Specific,45-54,Female,Middle,Suburban,Shampoos,Online,6,Turmeric,Brand A,3.3,0.17,Africa,1718000000,New Product Lines
293000000,14.8198113876661,Makeup,Mid-range,Global,45-54,Female,Middle,Urban,Conditioners,E-commerce Platform,2,Rose Water,Brand A,3.5,-0.48,North America,1735000000,New Product Lines
856000000,12.8739937461614,Skincare,Mid-range,Global,18-24,Non-binary,Middle,Urban,Hair Oils,Online,11,Turmeric,Brand A,2.8,-0.81,North America,1991000000,Sustainability Focus
468000000,7.90640616003697,Skincare,Budget,Country-Specific,18-24,Prefer not to say,High,Rural,Hair Oils,E-commerce Platform,7,Coconut Oil,Brand B,5,-0.38,Asia,852000000,Expansion in Asia
114000000,14.1891461068516,Makeup,Mid-range,Country-Specific,45-54,Prefer not to say,Low,Suburban,Hair Oils,Offline,5,Neem,Brand C,3.3,0.19,South America,756000000,Sustainability Focus
864000000,15.078425323476,Makeup,Budget,Country-Specific,55+,Non-binary,Middle,Rural,Soaps,E-commerce Platform,1,Coconut Oil,Brand C,3.3,0.7,Africa,1575000000,Sustainability Focus
318000000,17.9759103937966,Skincare,Budget,Country-Specific,55+,Non-binary,Middle,Suburban,Face Creams,Online,1,Aloe Vera,Brand D,4.9,0.05,Asia,1547000000,New Product Lines
688000000,9.01140893854145,Haircare,Budget,Global,25-34,Male,Middle,Urban,Shampoos,E-commerce Platform,8,Turmeric,Brand D,3.4,-0.91,Africa,866000000,Sustainability Focus
599000000,8.56955913238266,Skincare,Mid-range,Country-Specific,55+,Prefer not to say,Middle,Rural,Shampoos,Online,9,Coconut Oil,Brand D,2.8,0.08,South America,1257000000,Sustainability Focus
721000000,13.9531036158886,Makeup,Mid-range,Country-Specific,35-44,Non-binary,Middle,Rural,Soaps,Physical Stores,11,Aloe Vera,Brand D,3.5,0.1,Asia,1531000000,New Product Lines
620000000,5.60362491879757,Haircare,Mid-range,Global,25-34,Non-binary,Low,Rural,Conditioners,E-commerce Platform,1,Aloe Vera,Brand B,2.7,-0.93,South America,931000000,Sustainability Focus
359000000,14.3620707396725,Haircare,Mid-range,Regional,55+,Non-binary,Low,Suburban,Shampoos,Physical Stores,10,Aloe Vera,Brand C,1.7,-0.36,South America,1519000000,Sustainability Focus
829000000,7.12928035456864,Haircare,Premium,Global,55+,Male,Middle,Urban,Conditioners,Online,5,Neem,Brand C,4,-0.99,Europe,1706000000,New Product Lines
584000000,15.2930359494866,Skincare,Premium,Global,18-24,Male,Low,Suburban,Soaps,E-commerce Platform,3,Coconut Oil,Brand D,2,0.11,Europe,1032000000,Expansion in Asia
493000000,19.8805451960679,Skincare,Budget,Global,35-44,Female,Middle,Rural,Conditioners,Offline,7,Rose Water,Brand B,1.4,-0.14,Africa,1848000000,New Product Lines
210000000,7.48461879405916,Haircare,Budget,Global,55+,Male,High,Suburban,Soaps,Offline,8,Neem,Brand A,3.5,0.94,Europe,1339000000,New Product Lines
155000000,9.39475406301558,Makeup,Budget,Global,18-24,Female,Middle,Urban,Soaps,E-commerce Platform,8,Aloe Vera,Brand B,3,-0.89,Europe,629000000,Expansion in Asia
919000000,8.92029234670477,Makeup,Mid-range,Global,45-54,Non-binary,High,Urban,Conditioners,E-commerce Platform,4,Coconut Oil,Brand C,3.7,0.05,Europe,1059000000,New Product Lines
396000000,11.3295339411471,Makeup,Premium,Regional,35-44,Male,Low,Urban,Face Creams,E-commerce Platform,9,Aloe Vera,Brand D,2.5,-0.97,South America,1309000000,Sustainability Focus
626000000,16.9063820532764,Makeup,Budget,Regional,35-44,Male,Middle,Suburban,Conditioners,Physical Stores,4,Coconut Oil,Brand C,2.9,-0.11,Europe,1755000000,Sustainability Focus
479000000,9.33684424392629,Skincare,Budget,Regional,25-34,Non-binary,High,Rural,Soaps,Offline,7,Coconut Oil,Brand C,3.6,-0.67,Europe,1520000000,Sustainability Focus
846000000,5.60041815800765,Skincare,Premium,Global,25-34,Male,Low,Rural,Shampoos,Online,10,Neem,Brand B,2.7,-0.62,Asia,1477000000,Sustainability Focus
700000000,9.625690719438,Makeup,Budget,Global,35-44,Male,High,Suburban,Face Creams,Physical Stores,3,Turmeric,Brand C,4.1,0.99,Europe,518000000,Expansion in Asia
245000000,14.7276271693323,Skincare,Premium,Regional,45-54,Female,High,Urban,Hair Oils,E-commerce Platform,6,Neem,Brand A,3.9,-0.83,Africa,515000000,Sustainability Focus
942000000,9.05271534705034,Skincare,Budget,Country-Specific,55+,Male,High,Rural,Soaps,Online,6,Aloe Vera,Brand B,1.7,-0.7,Africa,738000000,Expansion in Asia
493000000,13.9756414111381,Makeup,Premium,Global,25-34,Non-binary,High,Rural,Face Creams,E-commerce Platform,1,Turmeric,Brand B,2.8,-0.86,North America,1303000000,Expansion in Asia
586000000,19.822829450109,Makeup,Budget,Country-Specific,18-24,Non-binary,Low,Suburban,Soaps,Offline,3,Turmeric,Brand A,1.2,0.13,Africa,1984000000,New Product Lines
549000000,18.5589923551587,Makeup,Mid-range,Country-Specific,55+,Prefer not to say,High,Suburban,Face Creams,Offline,5,Coconut Oil,Brand A,2.9,0.42,North America,1697000000,Sustainability Focus
149000000,10.3779430393288,Skincare,Mid-range,Country-Specific,35-44,Non-binary,Middle,Suburban,Face Creams,Online,5,Turmeric,Brand C,4,-0.27,Asia,1002000000,Sustainability Focus
604000000,10.24901703604,Haircare,Mid-range,Global,55+,Prefer not to say,High,Suburban,Conditioners,E-commerce Platform,5,Aloe Vera,Brand C,5,0.43,Africa,1740000000,New Product Lines
983000000,10.8152687794913,Haircare,Premium,Country-Specific,25-34,Non-binary,High,Urban,Face Creams,Online,7,Rose Water,Brand A,2.5,0.08,Africa,1083000000,Sustainability Focus
475000000,17.5817301054616,Skincare,Budget,Country-Specific,45-54,Female,High,Urban,Hair Oils,E-commerce Platform,8,Coconut Oil,Brand D,2.6,-0.06,Africa,617000000,Expansion in Asia
879000000,19.4036475219304,Skincare,Premium,Regional,55+,Male,Middle,Rural,Face Creams,Physical Stores,4,Neem,Brand C,2.8,0.17,North America,1144000000,New Product Lines
426000000,15.5808419541031,Haircare,Mid-range,Country-Specific,55+,Prefer not to say,Middle,Suburban,Shampoos,E-commerce Platform,9,Rose Water,Brand C,4.5,0.92,North America,1562000000,New Product Lines
614000000,5.57640017908791,Makeup,Premium,Global,18-24,Female,Low,Suburban,Conditioners,E-commerce Platform,6,Rose Water,Brand D,3.2,-0.44,Europe,1931000000,New Product Lines
286000000,12.2556983208859,Makeup,Budget,Country-Specific,55+,Non-binary,Middle,Rural,Shampoos,Physical Stores,8,Neem,Brand D,1.9,0.93,North America,788000000,New Product Lines
931000000,17.9145075019177,Makeup,Mid-range,Global,35-44,Prefer not to say,High,Rural,Soaps,Offline,7,Coconut Oil,Brand C,4.4,0.4,Asia,1705000000,Sustainability Focus
431000000,8.71378717496398,Skincare,Premium,Regional,25-34,Prefer not to say,Low,Urban,Soaps,Online,10,Neem,Brand C,1.1,-0.49,Europe,932000000,Expansion in Asia
803000000,8.25015704433544,Skincare,Mid-range,Country-Specific,55+,Prefer not to say,Low,Suburban,Hair Oils,Offline,5,Coconut Oil,Brand C,1.4,0.34,South America,1100000000,New Product Lines
474000000,10.556937168803,Makeup,Budget,Regional,45-54,Female,Middle,Rural,Hair Oils,Online,8,Neem,Brand B,4.9,-0.07,Asia,928000000,Expansion in Asia
136000000,12.2790276898212,Makeup,Budget,Regional,25-34,Male,High,Suburban,Hair Oils,Physical Stores,3,Neem,Brand A,2.6,0.14,South America,1458000000,Sustainability Focus
280000000,13.3805862562853,Makeup,Budget,Regional,35-44,Female,High,Urban,Face Creams,Physical Stores,7,Rose Water,Brand A,4.8,0.02,Asia,559000000,Expansion in Asia
724000000,19.1094588892566,Makeup,Premium,Regional,25-34,Female,Middle,Urban,Soaps,Online,10,Coconut Oil,Brand C,1.6,-0.72,South America,1385000000,Expansion in Asia
158000000,12.4024281736015,Haircare,Premium,Global,18-24,Male,High,Rural,Conditioners,Offline,2,Coconut Oil,Brand C,3.3,0.28,South America,666000000,Expansion in Asia
535000000,10.5963081029802,Makeup,Mid-range,Global,55+,Male,Middle,Urban,Conditioners,Physical Stores,8,Neem,Brand A,1.6,-0.87,Asia,941000000,Sustainability Focus
927000000,6.20167934303084,Haircare,Budget,Country-Specific,45-54,Prefer not to say,High,Suburban,Hair Oils,Online,10,Neem,Brand D,2.1,0.44,Europe,1284000000,Sustainability Focus
816000000,12.7150068758923,Skincare,Premium,Global,55+,Non-binary,High,Rural,Hair Oils,Offline,7,Rose Water,Brand C,3,-0.57,North America,1141000000,Sustainability Focus
508000000,17.0693078458158,Haircare,Mid-range,Country-Specific,25-34,Female,Middle,Urban,Conditioners,E-commerce Platform,3,Turmeric,Brand A,1.8,0.16,Europe,1853000000,Sustainability Focus
617000000,5.71736462153831,Skincare,Premium,Global,25-34,Male,High,Rural,Soaps,Online,8,Aloe Vera,Brand D,2.2,0.71,Europe,1067000000,Sustainability Focus
352000000,10.1223453431633,Haircare,Budget,Country-Specific,45-54,Non-binary,Middle,Urban,Soaps,Online,9,Aloe Vera,Brand D,4.6,-0.78,North America,1567000000,Expansion in Asia
143000000,5.01533695723169,Makeup,Premium,Regional,18-24,Prefer not to say,High,Urban,Face Creams,Online,8,Aloe Vera,Brand C,1,-0.38,Africa,1725000000,Sustainability Focus
542000000,10.2999453423683,Skincare,Mid-range,Regional,35-44,Prefer not to say,Low,Rural,Face Creams,Physical Stores,8,Turmeric,Brand A,1.9,-0.58,South America,747000000,Expansion in Asia
824000000,11.7398293498286,Haircare,Mid-range,Global,18-24,Prefer not to say,Middle,Suburban,Shampoos,E-commerce Platform,1,Turmeric,Brand C,3.4,0.62,Africa,1992000000,New Product Lines
391000000,16.8377348747635,Haircare,Mid-range,Country-Specific,35-44,Female,Low,Suburban,Shampoos,E-commerce Platform,9,Neem,Brand B,2.1,-0.8,North America,1500000000,New Product Lines
568000000,14.1315396153426,Haircare,Budget,Global,45-54,Prefer not to say,Middle,Urban,Conditioners,Offline,8,Rose Water,Brand D,1.4,-0.2,Europe,1176000000,Sustainability Focus
280000000,6.13627594807221,Makeup,Mid-range,Country-Specific,45-54,Male,Middle,Urban,Conditioners,E-commerce Platform,5,Turmeric,Brand B,4.8,0.33,South America,1757000000,New Product Lines
455000000,9.98081762197443,Makeup,Budget,Country-Specific,25-34,Female,Middle,Rural,Hair Oils,E-commerce Platform,1,Turmeric,Brand D,4.3,0.32,Africa,1067000000,Expansion in Asia
795000000,12.540861140235,Haircare,Budget,Country-Specific,25-34,Male,High,Rural,Face Creams,Offline,9,Turmeric,Brand C,3.9,0.83,Asia,1621000000,Sustainability Focus
878000000,11.2811019276479,Makeup,Premium,Regional,35-44,Male,Low,Rural,Hair Oils,Offline,9,Neem,Brand C,3.7,0.17,Europe,1633000000,New Product Lines
241000000,5.09675019414296,Haircare,Mid-range,Global,45-54,Male,Middle,Urban,Hair Oils,E-commerce Platform,5,Turmeric,Brand C,4.9,0.98,North America,1496000000,Expansion in Asia
177000000,19.1297856899236,Makeup,Mid-range,Global,25-34,Prefer not to say,Low,Suburban,Shampoos,Offline,4,Turmeric,Brand B,2.5,-0.88,Africa,1652000000,Sustainability Focus
540000000,10.6187380120933,Haircare,Budget,Country-Specific,18-24,Non-binary,Middle,Rural,Face Creams,E-commerce Platform,7,Turmeric,Brand D,4.9,-0.34,South America,1641000000,New Product Lines
718000000,18.5896777211879,Skincare,Mid-range,Regional,18-24,Prefer not to say,Low,Urban,Shampoos,E-commerce Platform,9,Coconut Oil,Brand A,3.5,-0.87,Asia,1159000000,New Product Lines
471000000,16.9732755476205,Haircare,Premium,Global,55+,Female,Middle,Suburban,Hair Oils,Offline,5,Rose Water,Brand A,1,-0.47,Asia,1113000000,Sustainability Focus
279000000,14.3351603961485,Makeup,Premium,Global,35-44,Prefer not to say,Low,Urban,Hair Oils,Offline,4,Aloe Vera,Brand D,1.6,0.29,North America,1259000000,Expansion in Asia
303000000,19.3711658194081,Skincare,Premium,Global,45-54,Non-binary,Middle,Urban,Face Creams,Online,7,Rose Water,Brand C,4.3,0.87,South America,1669000000,Sustainability Focus
366000000,12.4407149066684,Skincare,Premium,Country-Specific,25-34,Non-binary,High,Suburban,Soaps,Physical Stores,11,Neem,Brand D,4,0.06,Europe,998000000,New Product Lines
479000000,16.0990949249286,Haircare,Budget,Country-Specific,45-54,Male,Low,Suburban,Face Creams,E-commerce Platform,8,Turmeric,Brand D,4.8,-0.41,Africa,1934000000,New Product Lines
681000000,19.6294599642063,Makeup,Mid-range,Regional,35-44,Non-binary,High,Rural,Face Creams,Offline,11,Aloe Vera,Brand A,1.4,-0.29,Asia,1622000000,New Product Lines
152000000,10.2320984256825,Haircare,Budget,Regional,35-44,Prefer not to say,Low,Suburban,Hair Oils,E-commerce Platform,1,Coconut Oil,Brand A,1.2,0.27,North America,1967000000,New Product Lines
135000000,15.87064886134,Haircare,Budget,Country-Specific,18-24,Male,Low,Suburban,Shampoos,Online,11,Turmeric,Brand C,3.3,-0.54,South America,1349000000,New Product Lines
439000000,6.78615934426237,Haircare,Premium,Country-Specific,25-34,Male,Low,Urban,Conditioners,Offline,10,Turmeric,Brand B,3.6,0.2,Africa,659000000,Expansion in Asia
619000000,10.6977409476161,Skincare,Budget,Regional,45-54,Non-binary,Low,Urban,Shampoos,Physical Stores,8,Coconut Oil,Brand C,4.9,0.55,North America,1513000000,Expansion in Asia
191000000,5.37676239552018,Haircare,Budget,Regional,55+,Non-binary,Middle,Rural,Soaps,Online,7,Coconut Oil,Brand A,4.9,0.5,Africa,1056000000,Sustainability Focus
650000000,18.1755332295727,Skincare,Mid-range,Regional,45-54,Prefer not to say,Low,Suburban,Face Creams,Online,5,Turmeric,Brand A,4.2,0.14,Asia,1688000000,Sustainability Focus
798000000,6.00731163839434,Makeup,Budget,Country-Specific,45-54,Prefer not to say,Middle,Rural,Shampoos,Online,8,Turmeric,Brand C,1.1,0.57,Asia,1886000000,Expansion in Asia
170000000,7.78434091662137,Skincare,Budget,Global,35-44,Prefer not to say,Low,Urban,Hair Oils,Offline,6,Neem,Brand A,1.4,-0.61,North America,1086000000,Expansion in Asia
563000000,11.4598928704153,Makeup,Mid-range,Regional,55+,Male,Middle,Suburban,Soaps,Online,3,Aloe Vera,Brand C,2.7,0.66,North America,627000000,Sustainability Focus
537000000,7.68129763263796,Makeup,Premium,Global,35-44,Non-binary,Middle,Rural,Soaps,E-commerce Platform,3,Rose Water,Brand A,4.8,0.08,Asia,809000000,Sustainability Focus
807000000,12.5428043634046,Skincare,Premium,Regional,25-34,Non-binary,Low,Rural,Hair Oils,Offline,6,Turmeric,Brand B,1.7,-0.61,South America,772000000,Expansion in Asia
604000000,18.623323797353,Haircare,Premium,Country-Specific,25-34,Male,Low,Suburban,Face Creams,Online,5,Turmeric,Brand B,1,0.11,South America,1641000000,Expansion in Asia
821000000,8.12512165284312,Makeup,Budget,Country-Specific,35-44,Prefer not to say,Low,Urban,Hair Oils,Physical Stores,3,Aloe Vera,Brand A,4.5,-0.39,South America,1316000000,New Product Lines
414000000,9.47760970629403,Makeup,Mid-range,Global,35-44,Female,High,Rural,Hair Oils,Offline,1,Coconut Oil,Brand C,4.8,-0.59,Africa,1541000000,New Product Lines
133000000,10.8137915830914,Haircare,Premium,Global,55+,Female,Low,Urban,Soaps,E-commerce Platform,2,Coconut Oil,Brand A,2.9,0.35,Asia,699000000,New Product Lines
